cik,company_name,form_type,date_filed,file_path,year,quarter
0001640584,JPMBB Commercial Mortgage Securities Trust 2015-C29,10-K,2024-03-18,edgar/data/1640584/0001888524-24-003623.txt,2024,QTR1
0001640775,Morgan Stanley Capital I Trust 2015-MS1,10-K,2024-03-28,edgar/data/1640775/0001888524-24-004957.txt,2024,QTR1
0001641623,Navient Student Loan Trust 2015-3,10-K,2024-03-28,edgar/data/1641623/0001140361-24-016068.txt,2024,QTR1
0001642122,"Associated Capital Group, Inc.",10-K,2024-03-21,edgar/data/1642122/0001437749-24-008882.txt,2024,QTR1
0001642727,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C23,10-K,2024-03-28,edgar/data/1642727/0001888524-24-004956.txt,2024,QTR1
0001643293,COMM 2015-LC21 Mortgage Trust,10-K,2024-03-15,edgar/data/1643293/0001020242-24-000030.txt,2024,QTR1
0001643550,Wells Fargo Commercial Mortgage Trust 2015-C29,10-K,2024-03-13,edgar/data/1643550/0001888524-24-003241.txt,2024,QTR1
0001643661,Citigroup Commercial Mortgage Trust 2015-GC31,10-K,2024-03-29,edgar/data/1643661/0000950170-24-038675.txt,2024,QTR1
0001643873,Wells Fargo Commercial Mortgage Trust 2015-NXS2,10-K,2024-03-14,edgar/data/1643873/0001888524-24-003387.txt,2024,QTR1
0001644697,GS Mortgage Securities Trust 2015-GC32,10-K,2024-03-19,edgar/data/1644697/0001888524-24-003715.txt,2024,QTR1
0001644903,"cbdMD, Inc.",10-K/A,2024-01-29,edgar/data/1644903/0001437749-24-002340.txt,2024,QTR1
0001644943,JPMBB Commercial Mortgage Securities Trust 2015-C30,10-K,2024-03-12,edgar/data/1644943/0001888524-24-003141.txt,2024,QTR1
0001645384,COMM 2015-PC1 Mortgage Trust,10-K,2024-03-14,edgar/data/1645384/0001888524-24-003293.txt,2024,QTR1
0001645731,Discover Funding LLC,10-K,2024-03-20,edgar/data/1645731/0001193125-24-072773.txt,2024,QTR1
0001646736,COMM 2015-CCRE24 Mortgage Trust,10-K,2024-03-15,edgar/data/1646736/0001888524-24-003419.txt,2024,QTR1
0001646924,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C24,10-K,2024-03-28,edgar/data/1646924/0001888524-24-004953.txt,2024,QTR1
0001647587,Wells Fargo Commercial Mortgage Trust 2015-C30,10-K,2024-03-14,edgar/data/1647587/0001888524-24-003395.txt,2024,QTR1
0001647980,CSAIL 2015-C3 Commercial Mortgage Trust,10-K,2024-03-13,edgar/data/1647980/0001888524-24-003221.txt,2024,QTR1
0001648195,COMM 2015-CCRE25 Mortgage Trust,10-K,2024-03-18,edgar/data/1648195/0001020242-24-000039.txt,2024,QTR1
0001648439,Citigroup Commercial Mortgage Trust 2015-P1,10-K,2024-03-29,edgar/data/1648439/0000950170-24-038605.txt,2024,QTR1
0001648858,Wells Fargo Commercial Mortgage Trust 2015-SG1,10-K,2024-03-15,edgar/data/1648858/0001888524-24-003461.txt,2024,QTR1
0001649184,JPMBB Commercial Mortgage Securities Trust 2015-C31,10-K,2024-03-15,edgar/data/1649184/0001888524-24-003405.txt,2024,QTR1
0001649989,"Outlook Therapeutics, Inc.",10-K/A,2024-01-24,edgar/data/1649989/0001558370-24-000474.txt,2024,QTR1
0001651164,Wells Fargo Commercial Mortgage Trust 2015-LC22,10-K,2024-03-14,edgar/data/1651164/0001888524-24-003273.txt,2024,QTR1
0001651588,Citigroup Commercial Mortgage Trust 2015-GC33,10-K,2024-03-29,edgar/data/1651588/0000950170-24-038641.txt,2024,QTR1
0001651790,COMM 2015-CCRE26 Mortgage Trust,10-K,2024-03-11,edgar/data/1651790/0001888524-24-003112.txt,2024,QTR1
0001652031,Bank of America Merrill Lynch Commercial Mortgage Trust 2015-UBS7,10-K,2024-03-21,edgar/data/1652031/0001853620-24-000054.txt,2024,QTR1
0001652672,GS Mortgage Securities Trust 2015-GC34,10-K,2024-03-26,edgar/data/1652672/0001853620-24-000075.txt,2024,QTR1
0001652884,Wells Fargo Commercial Mortgage Trust 2015-NXS3,10-K,2024-03-18,edgar/data/1652884/0001888524-24-003578.txt,2024,QTR1
0001652982,JPMBB Commercial Mortgage Securities Trust 2015-C32,10-K,2024-03-12,edgar/data/1652982/0001888524-24-003171.txt,2024,QTR1
0001653323,COMM 2015-CCRE27 Mortgage Trust,10-K,2024-03-12,edgar/data/1653323/0001888524-24-003149.txt,2024,QTR1
0001653542,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C25,10-K,2024-03-21,edgar/data/1653542/0001853620-24-000052.txt,2024,QTR1
0001653876,MOMENTOUS HOLDINGS CORP.,10-K/A,2024-03-21,edgar/data/1653876/0001829126-24-001761.txt,2024,QTR1
0001654330,COMM 2015-LC23 Mortgage Trust,10-K,2024-03-12,edgar/data/1654330/0001888524-24-003155.txt,2024,QTR1
0001654734,Wells Fargo Commercial Mortgage Trust 2015-C31,10-K,2024-03-15,edgar/data/1654734/0001888524-24-003452.txt,2024,QTR1
0001655153,CSAIL 2015-C4 Commercial Mortgage Trust,10-K,2024-03-15,edgar/data/1655153/0001888524-24-003472.txt,2024,QTR1
0001655591,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C26,10-K,2024-03-28,edgar/data/1655591/0001888524-24-004959.txt,2024,QTR1
0001656047,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C27,10-K,2024-03-28,edgar/data/1656047/0001888524-24-004962.txt,2024,QTR1
0001656088,JPMBB Commercial Mortgage Securities Trust 2015-C33,10-K,2024-03-18,edgar/data/1656088/0001888524-24-003674.txt,2024,QTR1
0001656681,Wells Fargo Commercial Mortgage Trust 2015-NXS4,10-K,2024-03-13,edgar/data/1656681/0001888524-24-003232.txt,2024,QTR1
0001656839,GS Mortgage Securities Trust 2015-GS1,10-K,2024-03-19,edgar/data/1656839/0001888524-24-003804.txt,2024,QTR1
0001657325,Citigroup Commercial Mortgage Trust 2015-GC35,10-K,2024-03-29,edgar/data/1657325/0000950170-24-038620.txt,2024,QTR1
0001657889,Morgan Stanley Capital I Trust 2015-UBS8,10-K,2024-03-28,edgar/data/1657889/0001888524-24-004963.txt,2024,QTR1
0001659329,WELLS FARGO COMMERCIAL MORTGAGE TRUST 2015-P2,10-K,2024-03-14,edgar/data/1659329/0001888524-24-003281.txt,2024,QTR1
0001659981,JPMCC Commercial Mortgage Securities Trust 2015-JP1,10-K,2024-03-19,edgar/data/1659981/0001888524-24-003819.txt,2024,QTR1
0001660734,Triton International Ltd,10-K,2024-02-29,edgar/data/1660734/0001660734-24-000012.txt,2024,QTR1
0001661053,enVVeno Medical Corp,10-K,2024-02-29,edgar/data/1661053/0001493152-24-008336.txt,2024,QTR1
0001661136,CSAIL 2016-C5 Commercial Mortgage Trust,10-K,2024-03-08,edgar/data/1661136/0001888524-24-003091.txt,2024,QTR1
0001661589,CFCRE 2016-C3 Mortgage Trust,10-K,2024-03-18,edgar/data/1661589/0001888524-24-003679.txt,2024,QTR1
0001662784,Wells Fargo Commercial Mortgage Trust 2016-NXS5,10-K,2024-03-12,edgar/data/1662784/0001888524-24-003165.txt,2024,QTR1
0001663239,COMM 2016-CCRE28 Mortgage Trust,10-K,2024-03-12,edgar/data/1663239/0001888524-24-003178.txt,2024,QTR1
0001663240,Wells Fargo Commercial Mortgage Trust 2016-C32,10-K,2024-03-13,edgar/data/1663240/0001888524-24-003235.txt,2024,QTR1
0001663244,COMM 2016-DC2 Mortgage Trust,10-K,2024-03-15,edgar/data/1663244/0001020242-24-000028.txt,2024,QTR1
0001663645,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-GC36,10-K,2024-03-29,edgar/data/1663645/0001888524-24-005334.txt,2024,QTR1
0001664682,Morgan Stanley Capital I Trust 2016-UBS9,10-K,2024-03-29,edgar/data/1664682/0001888524-24-005193.txt,2024,QTR1
0001664740,MBC FUNDING II CORP.,10-K,2024-03-11,edgar/data/1664740/0001493152-24-009479.txt,2024,QTR1
0001665081,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C28,10-K,2024-03-12,edgar/data/1665081/0001888524-24-003186.txt,2024,QTR1
0001666156,JPMBB Commercial Mortgage Securities Trust 2016-C1,10-K,2024-03-12,edgar/data/1666156/0001888524-24-003138.txt,2024,QTR1
0001666244,"Cantor Fitzgerald Income Trust, Inc.",10-K,2024-03-29,edgar/data/1666244/0000950170-24-038325.txt,2024,QTR1
0001668738,DBJPM 2016-C1 Mortgage Trust,10-K,2024-03-12,edgar/data/1668738/0001888524-24-003128.txt,2024,QTR1
0001668931,Wells Fargo Commercial Mortgage Trust 2016-C33,10-K,2024-03-18,edgar/data/1668931/0001888524-24-003665.txt,2024,QTR1
0001669374,"Duke Energy Florida Project Finance, LLC",10-K,2024-03-27,edgar/data/1669374/0001669374-24-000011.txt,2024,QTR1
0001669393,Citigroup Commercial Mortgage Trust 2016-P3,10-K,2024-03-29,edgar/data/1669393/0000950170-24-038550.txt,2024,QTR1
0001669811,"Donnelley Financial Solutions, Inc.",10-K,2024-02-20,edgar/data/1669811/0000950170-24-017094.txt,2024,QTR1
0001669990,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C29,10-K,2024-03-29,edgar/data/1669990/0001888524-24-005187.txt,2024,QTR1
0001670601,Citigroup Commercial Mortgage Trust 2016-GC37,10-K,2024-03-29,edgar/data/1670601/0000950170-24-038568.txt,2024,QTR1
0001671048,CFCRE 2016-C4 Mortgage Trust,10-K,2024-03-22,edgar/data/1671048/0001853620-24-000073.txt,2024,QTR1
0001671520,JPMDB Commercial Mortgage Securities Trust 2016-C2,10-K,2024-03-12,edgar/data/1671520/0001888524-24-003131.txt,2024,QTR1
0001671740,GS Mortgage Securities Trust 2016-GS2,10-K,2024-03-15,edgar/data/1671740/0001888524-24-003423.txt,2024,QTR1
0001672587,Wells Fargo Commercial Mortgage Trust 2016-C34,10-K,2024-03-13,edgar/data/1672587/0001888524-24-003201.txt,2024,QTR1
0001672609,CSAIL 2016-C6 Commercial Mortgage Trust,10-K,2024-03-19,edgar/data/1672609/0001888524-24-003823.txt,2024,QTR1
0001673255,Citigroup Commercial Mortgage Trust 2016-C1,10-K,2024-03-29,edgar/data/1673255/0000950170-24-038588.txt,2024,QTR1
0001673504,Atlantis Glory Inc.,10-K,2024-03-13,edgar/data/1673504/0001493152-24-009763.txt,2024,QTR1
0001673542,Bank of America Merrill Lynch Commercial Mortgage Trust 2016-UBS10,10-K,2024-03-13,edgar/data/1673542/0001888524-24-003209.txt,2024,QTR1
0001674440,Connexa Sports Technologies Inc.,10-K/A,2024-03-25,edgar/data/1674440/0001493152-24-011097.txt,2024,QTR1
0001675928,SG Commercial Mortgage Securities Trust 2016-C5,10-K,2024-03-14,edgar/data/1675928/0001888524-24-003391.txt,2024,QTR1
0001676734,Wells Fargo Commercial Mortgage Trust 2016-C35,10-K,2024-03-15,edgar/data/1676734/0001888524-24-003437.txt,2024,QTR1
0001677390,DBJPM 2016-C3 Mortgage Trust,10-K,2024-03-12,edgar/data/1677390/0001888524-24-003153.txt,2024,QTR1
0001677913,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P4,10-K,2024-03-29,edgar/data/1677913/0000950170-24-038541.txt,2024,QTR1
0001678038,JPMCC Commercial Mortgage Securities Trust 2016-JP2,10-K,2024-03-18,edgar/data/1678038/0001888524-24-003593.txt,2024,QTR1
0001678740,Morgan Stanley Capital I Trust 2016-UBS11,10-K,2024-03-29,edgar/data/1678740/0001888524-24-005180.txt,2024,QTR1
0001679327,CD 2016-CD1 Mortgage Trust,10-K,2024-03-18,edgar/data/1679327/0001888524-24-003646.txt,2024,QTR1
0001679420,Wells Fargo Commercial Mortgage Trust 2016-BNK1,10-K,2024-03-11,edgar/data/1679420/0001888524-24-003099.txt,2024,QTR1
0001681031,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C2,10-K,2024-03-29,edgar/data/1681031/0000950170-24-038571.txt,2024,QTR1
0001681906,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C30,10-K,2024-03-28,edgar/data/1681906/0001888524-24-005178.txt,2024,QTR1
0001682405,GS Mortgage Securities Trust 2016-GS3,10-K,2024-03-15,edgar/data/1682405/0001888524-24-003429.txt,2024,QTR1
0001682860,Wells Fargo Commercial Mortgage Trust 2016-LC24,10-K,2024-03-12,edgar/data/1682860/0001888524-24-003170.txt,2024,QTR1
0001683300,JPMCC Commercial Mortgage Securities Trust 2016-JP3,10-K,2024-03-12,edgar/data/1683300/0001888524-24-003147.txt,2024,QTR1
0001683489,Wells Fargo Commercial Mortgage Trust 2016-NXS6,10-K,2024-03-11,edgar/data/1683489/0001888524-24-003097.txt,2024,QTR1
0001684093,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P5,10-K,2024-03-29,edgar/data/1684093/0000950170-24-038540.txt,2024,QTR1
0001685054,CD 2016-CD2 Mortgage Trust,10-K,2024-03-29,edgar/data/1685054/0001888524-24-005338.txt,2024,QTR1
0001685212,COMM 2016-COR1 Mortgage Trust,10-K,2024-03-12,edgar/data/1685212/0001888524-24-003159.txt,2024,QTR1
0001685854,CFCRE 2016-C6 Mortgage Trust,10-K,2024-03-12,edgar/data/1685854/0001888524-24-003176.txt,2024,QTR1
0001686150,Wells Fargo Commercial Mortgage Trust 2016-C36,10-K,2024-03-12,edgar/data/1686150/0001888524-24-003163.txt,2024,QTR1
0001687031,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C31,10-K,2024-03-08,edgar/data/1687031/0001888524-24-003081.txt,2024,QTR1
0001687202,JPMDB Commercial Mortgage Securities Trust 2016-C4,10-K,2024-03-12,edgar/data/1687202/0001888524-24-003145.txt,2024,QTR1
0001687374,Morgan Stanley Capital I Trust 2016-BNK2,10-K,2024-03-29,edgar/data/1687374/0001888524-24-005190.txt,2024,QTR1
0001687926,"ZEUUS, INC.",10-K,2024-01-16,edgar/data/1687926/0001493152-24-002420.txt,2024,QTR1
0001687955,GS Mortgage Securities Trust 2016-GS4,10-K,2024-03-15,edgar/data/1687955/0001888524-24-003427.txt,2024,QTR1
0001688149,CSAIL 2016-C7 Commercial Mortgage Trust,10-K,2024-03-19,edgar/data/1688149/0001888524-24-003725.txt,2024,QTR1
0001688451,Wells Fargo Commercial Mortgage Trust 2016-LC25,10-K,2024-03-14,edgar/data/1688451/0001888524-24-003377.txt,2024,QTR1
0001688957,Wells Fargo Commercial Mortgage Trust 2016-C37,10-K,2024-03-15,edgar/data/1688957/0001888524-24-003413.txt,2024,QTR1
0001689111,JPMCC Commercial Mortgage Securities Trust 2016-JP4,10-K,2024-03-12,edgar/data/1689111/0001888524-24-003193.txt,2024,QTR1
0001689417,Morgan Stanley Capital I Trust 2016-UBS12,10-K,2024-03-29,edgar/data/1689417/0001888524-24-005286.txt,2024,QTR1
0001689923,"Alteryx, Inc.",10-K/A,2024-03-15,edgar/data/1689923/0001689923-24-000025.txt,2024,QTR1
0001690110,CFCRE 2016-C7 Mortgage Trust,10-K,2024-03-11,edgar/data/1690110/0001888524-24-003105.txt,2024,QTR1
0001690255,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P6,10-K,2024-03-29,edgar/data/1690255/0000950170-24-038531.txt,2024,QTR1
0001690577,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C32,10-K,2024-03-08,edgar/data/1690577/0001888524-24-003083.txt,2024,QTR1
0001691198,CSMC 2016-NXSR Commercial Mortgage Trust,10-K,2024-03-11,edgar/data/1691198/0001888524-24-003109.txt,2024,QTR1
0001692427,"NCS Multistage Holdings, Inc.",10-K,2024-03-08,edgar/data/1692427/0001692427-24-000008.txt,2024,QTR1
0001693317,"Cheniere Corpus Christi Holdings, LLC",10-K,2024-02-21,edgar/data/1693317/0001693317-24-000004.txt,2024,QTR1
0001693368,CD 2017-CD3 Mortgage Trust,10-K,2024-03-29,edgar/data/1693368/0001888524-24-005324.txt,2024,QTR1
0001693737,GS Mortgage Securities Trust 2017-GS5,10-K,2024-03-15,edgar/data/1693737/0001888524-24-003441.txt,2024,QTR1
0001694649,Bank of America Merrill Lynch Commercial Mortgage Trust 2017-BNK3,10-K,2024-03-13,edgar/data/1694649/0001888524-24-003217.txt,2024,QTR1
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,10-K,2024-03-12,edgar/data/1695154/0001888524-24-003191.txt,2024,QTR1
0001695924,Wells Fargo Commercial Mortgage Trust 2017-RC1,10-K,2024-03-14,edgar/data/1695924/0001888524-24-003339.txt,2024,QTR1
0001696707,BBCMS Mortgage Trust 2017-C1,10-K,2024-03-12,edgar/data/1696707/0001888524-24-003143.txt,2024,QTR1
0001698022,"Farmers & Merchants Bancshares, Inc.",10-K,2024-03-11,edgar/data/1698022/0001437749-24-007276.txt,2024,QTR1
0001698538,"Strategic Student & Senior Housing Trust, Inc.",10-K,2024-03-22,edgar/data/1698538/0000950170-24-035186.txt,2024,QTR1
0001698685,BANK 2017-BNK4,10-K,2024-03-13,edgar/data/1698685/0001888524-24-003219.txt,2024,QTR1
0001699099,JPMDB Commercial Mortgage Securities Trust 2017-C5,10-K,2024-03-15,edgar/data/1699099/0001888524-24-003460.txt,2024,QTR1
0001699462,Wells Fargo Commercial Mortgage Trust 2017-RB1,10-K,2024-03-08,edgar/data/1699462/0001888524-24-003085.txt,2024,QTR1
0001700668,CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-P7,10-K,2024-03-29,edgar/data/1700668/0000950170-24-038506.txt,2024,QTR1
0001701638,JPMCC Commercial Mortgage Securities Trust 2017-JP6,10-K,2024-03-15,edgar/data/1701638/0001888524-24-003529.txt,2024,QTR1
0001702745,CD 2017-CD4 Mortgage Trust,10-K,2024-03-18,edgar/data/1702745/0001888524-24-003683.txt,2024,QTR1
0001702746,Morgan Stanley Bank of America Merrill Lynch Trust 2017-C33,10-K,2024-03-29,edgar/data/1702746/0001888524-24-005210.txt,2024,QTR1
0001703075,CFCRE 2017-C8 Mortgage Trust,10-K,2024-03-12,edgar/data/1703075/0001888524-24-003167.txt,2024,QTR1
0001704459,GS Mortgage Securities Trust 2017-GS6,10-K,2024-03-19,edgar/data/1704459/0001888524-24-003810.txt,2024,QTR1
0001704715,"Alpha Metallurgical Resources, Inc.",10-K,2024-02-26,edgar/data/1704715/0001704715-24-000028.txt,2024,QTR1
0001705163,Morgan Stanley Capital I Trust 2017-H1,10-K,2024-03-29,edgar/data/1705163/0001888524-24-005213.txt,2024,QTR1
0001706060,UBS Commercial Mortgage Trust 2017-C1,10-K,2024-03-12,edgar/data/1706060/0001888524-24-003133.txt,2024,QTR1
0001706303,BANK 2017-BNK5,10-K,2024-03-29,edgar/data/1706303/0001888524-24-005208.txt,2024,QTR1
0001706403,DBJPM 2017-C6 Mortgage Trust,10-K,2024-03-22,edgar/data/1706403/0001888524-24-003980.txt,2024,QTR1
0001707817,Wells Fargo Commercial Mortgage Trust 2017-C38,10-K,2024-03-21,edgar/data/1707817/0001888524-24-003967.txt,2024,QTR1
0001708131,CSAIL 2017-C8 Commercial Mortgage Trust,10-K,2024-03-18,edgar/data/1708131/0001888524-24-003597.txt,2024,QTR1
0001709967,JPMCC Commercial Mortgage Securities Trust 2017-JP7,10-K,2024-03-14,edgar/data/1709967/0001888524-24-003365.txt,2024,QTR1
0001710261,BANK 2017-BNK6,10-K,2024-03-21,edgar/data/1710261/0001888524-24-003969.txt,2024,QTR1
0001710340,"Eton Pharmaceuticals, Inc.",10-K/A,2024-03-22,edgar/data/1710340/0001437749-24-009052.txt,2024,QTR1
0001710360,CD 2017-CD5 MORTGAGE TRUST,10-K,2024-03-29,edgar/data/1710360/0000950170-24-038510.txt,2024,QTR1
0001710765,GS Mortgage Securities Trust 2017-GS7,10-K,2024-03-19,edgar/data/1710765/0001888524-24-003815.txt,2024,QTR1
0001710798,Wells Fargo Commercial Mortgage Trust 2017-C39,10-K,2024-03-12,edgar/data/1710798/0001888524-24-003196.txt,2024,QTR1
0001711142,UBS Commercial Mortgage Trust 2017-C2,10-K,2024-03-21,edgar/data/1711142/0001888524-24-003949.txt,2024,QTR1
0001713226,UBS Commercial Mortgage Trust 2017-C3,10-K,2024-03-11,edgar/data/1713226/0001888524-24-003107.txt,2024,QTR1
0001714154,COMM 2017-COR2 Mortgage Trust,10-K,2024-03-08,edgar/data/1714154/0001888524-24-003089.txt,2024,QTR1
0001714679,BANK 2017-BNK7,10-K,2024-03-22,edgar/data/1714679/0001888524-24-003986.txt,2024,QTR1
0001715824,CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-P8,10-K,2024-03-29,edgar/data/1715824/0000950170-24-038371.txt,2024,QTR1
0001715846,Morgan Stanley Bank of America Merrill Lynch Trust 2017-C34,10-K,2024-03-13,edgar/data/1715846/0001888524-24-003205.txt,2024,QTR1
0001716186,JPMDB Commercial Mortgage Securities Trust 2017-C7,10-K,2024-03-15,edgar/data/1716186/0001888524-24-003447.txt,2024,QTR1
0001716187,Wells Fargo Commercial Mortgage Trust 2017-C40,10-K,2024-03-12,edgar/data/1716187/0001888524-24-003123.txt,2024,QTR1
0001716263,UBS Commercial Mortgage Trust 2017-C4,10-K,2024-03-14,edgar/data/1716263/0001888524-24-003363.txt,2024,QTR1
0001716558,"American Homes 4 Rent, L.P.",10-K,2024-02-23,edgar/data/1716558/0001562401-24-000021.txt,2024,QTR1
0001716602,CSAIL 2017-CX9 Commercial Mortgage Trust,10-K,2024-03-11,edgar/data/1716602/0001888524-24-003119.txt,2024,QTR1
0001718304,CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-C4,10-K,2024-03-29,edgar/data/1718304/0000950170-24-038368.txt,2024,QTR1
0001718322,BANK 2017-BNK8,10-K,2024-03-29,edgar/data/1718322/0001888524-24-005184.txt,2024,QTR1
0001718483,GS Mortgage Securities Trust 2017-GS8,10-K,2024-03-19,edgar/data/1718483/0001888524-24-003811.txt,2024,QTR1
0001719195,UBS Commercial Mortgage Trust 2017-C5,10-K,2024-03-15,edgar/data/1719195/0001888524-24-003439.txt,2024,QTR1
0001719199,Wells Fargo Commercial Mortgage Trust 2017-C41,10-K,2024-03-13,edgar/data/1719199/0001888524-24-003207.txt,2024,QTR1
0001719959,CD 2017-CD6 Mortgage Trust,10-K,2024-03-18,edgar/data/1719959/0001888524-24-003631.txt,2024,QTR1
0001720116,"Red Violet, Inc.",10-K,2024-03-07,edgar/data/1720116/0000950170-24-028115.txt,2024,QTR1
0001720474,CSAIL 2017-CX10 Commercial Mortgage Trust,10-K,2024-03-12,edgar/data/1720474/0001888524-24-003161.txt,2024,QTR1
0001720748,CCUBS Commercial Mortgage Trust 2017-C1,10-K,2024-03-21,edgar/data/1720748/0001888524-24-003955.txt,2024,QTR1
0001721373,BANK 2017-BNK9,10-K,2024-03-12,edgar/data/1721373/0001888524-24-003125.txt,2024,QTR1
0001721905,UBS Commercial Mortgage Trust 2017-C6,10-K,2024-03-14,edgar/data/1721905/0001888524-24-003379.txt,2024,QTR1
0001722194,Benchmark 2018-B1 Mortgage Trust,10-K,2024-03-18,edgar/data/1722194/0001888524-24-003608.txt,2024,QTR1
0001723128,"Amneal Pharmaceuticals, Inc.",10-K,2024-03-14,edgar/data/1723128/0001723128-24-000014.txt,2024,QTR1
0001723291,Wells Fargo Commercial Mortgage Trust 2017-C42,10-K,2024-03-15,edgar/data/1723291/0001888524-24-003483.txt,2024,QTR1
0001723306,Morgan Stanley Capital I Trust 2017-HR2,10-K,2024-03-29,edgar/data/1723306/0001888524-24-005206.txt,2024,QTR1
0001724177,UBS Commercial Mortgage Trust 2017-C7,10-K,2024-03-12,edgar/data/1724177/0001888524-24-003158.txt,2024,QTR1
0001724786,"Synchrony Card Funding, LLC",10-K,2024-03-29,edgar/data/1724786/0001104659-24-040852.txt,2024,QTR1
0001724789,Synchrony Card Issuance Trust,10-K,2024-03-29,edgar/data/1724789/0001104659-24-040852.txt,2024,QTR1
0001726173,Biglari Holdings Inc.,10-K/A,2024-03-29,edgar/data/1726173/0001726173-24-000018.txt,2024,QTR1
0001726978,"Goosehead Insurance, Inc.",10-K,2024-02-22,edgar/data/1726978/0001726978-24-000018.txt,2024,QTR1
0001727836,UBS Commercial Mortgage Trust 2018-C8,10-K,2024-03-13,edgar/data/1727836/0001888524-24-003223.txt,2024,QTR1
0001728085,BANK 2018-BNK10,10-K,2024-03-14,edgar/data/1728085/0001888524-24-003357.txt,2024,QTR1
0001728339,BENCHMARK 2018-B2 Mortgage Trust,10-K,2024-03-14,edgar/data/1728339/0001888524-24-003368.txt,2024,QTR1
0001729832,Wells Fargo Commercial Mortgage Trust 2018-C43,10-K,2024-03-18,edgar/data/1729832/0001888524-24-003647.txt,2024,QTR1
0001730300,PSNH FUNDING LLC 3,10-K,2024-03-28,edgar/data/1730300/0001104659-24-040550.txt,2024,QTR1
0001730984,BayCom Corp,10-K,2024-03-15,edgar/data/1730984/0001730984-24-000028.txt,2024,QTR1
0001731044,CITIGROUP COMMERCIAL MORTGAGE TRUST 2018-B2,10-K,2024-03-29,edgar/data/1731044/0000950170-24-038369.txt,2024,QTR1
0001731056,GS Mortgage Securities Trust 2018-GS9,10-K,2024-03-19,edgar/data/1731056/0001888524-24-003713.txt,2024,QTR1
0001731058,UBS Commercial Mortgage Trust 2018-C9,10-K,2024-03-12,edgar/data/1731058/0001888524-24-003135.txt,2024,QTR1
0001731289,Nikola Corp,10-K/A,2024-03-01,edgar/data/1731289/0001731289-24-000064.txt,2024,QTR1
0001731627,BANK 2018-BNK11,10-K,2024-03-29,edgar/data/1731627/0001888524-24-005222.txt,2024,QTR1
0001732963,CSAIL 2018-CX11 Commercial Mortgage Trust,10-K,2024-03-12,edgar/data/1732963/0001888524-24-003194.txt,2024,QTR1
0001734103,BENCHMARK 2018-B3 COMMERCIAL MORTGAGE TRUST,10-K,2024-03-29,edgar/data/1734103/0000950170-24-038358.txt,2024,QTR1
0001735646,JPMDB Commercial Mortgage Securities Trust 2018-C8,10-K,2024-03-15,edgar/data/1735646/0001888524-24-003513.txt,2024,QTR1
0001735733,COMM 2018-COR3 Mortgage Trust,10-K,2024-03-14,edgar/data/1735733/0001888524-24-003313.txt,2024,QTR1
0001736659,Wells Fargo Commercial Mortgage Trust 2018-C44,10-K,2024-03-14,edgar/data/1736659/0001888524-24-003401.txt,2024,QTR1
0001736862,UBS Commercial Mortgage Trust 2018-C10,10-K,2024-03-12,edgar/data/1736862/0001888524-24-003121.txt,2024,QTR1
0001737193,Luduson G Inc.,10-K,2024-03-28,edgar/data/1737193/0001683168-24-001806.txt,2024,QTR1
0001739423,BANK 2018-BNK12,10-K,2024-03-12,edgar/data/1739423/0001888524-24-003151.txt,2024,QTR1
0001740040,UBS Commercial Mortgage Trust 2018-C11,10-K,2024-03-14,edgar/data/1740040/0001888524-24-003345.txt,2024,QTR1
0001740450,CITIGROUP COMMERCIAL MORTGAGE TRUST 2018-C5,10-K,2024-03-29,edgar/data/1740450/0000950170-24-038344.txt,2024,QTR1
0001740849,Benchmark 2018-B4 Mortgage Trust,10-K,2024-03-13,edgar/data/1740849/0001888524-24-003271.txt,2024,QTR1
0001741690,Wells Fargo Commercial Mortgage Trust 2018-C45,10-K,2024-03-15,edgar/data/1741690/0001888524-24-003531.txt,2024,QTR1
0001742373,GS Mortgage Securities Trust 2018-GS10,10-K,2024-03-19,edgar/data/1742373/0001888524-24-003718.txt,2024,QTR1
0001742383,Morgan Stanley Capital I Trust 2018-H3,10-K,2024-03-29,edgar/data/1742383/0001888524-24-005219.txt,2024,QTR1
0001743415,SCP Private Credit Income BDC LLC,10-K,2024-02-27,edgar/data/1743415/0000950170-24-021072.txt,2024,QTR1
0001744489,Walt Disney Co,10-K/A,2024-01-24,edgar/data/1744489/0001744489-24-000064.txt,2024,QTR1
